dimer,ipSAE_rank_001,ipSAE_rank_002,ipSAE_rank_003,ipTM_af_rank_001,ipTM_af_rank_002,ipTM_af_rank_003
ATLINE12_ORF1__AT5G20930.1,0.0,0.0,0.0,0.28,0.2,0.19
ATLINE12_ORF1__AT5G21030.1,0.0,0.0,0.0,0.19,0.15,0.16
ATLINE12_ORF1__AT5G21120.1,0.0,0.0,0.0,0.15,0.15,0.13
ATLINE12_ORF1__AT5G21140.1,0.012,0.0,0.0,0.34,0.15,0.14
ATLINE12_ORF1__AT5G21150.1,0.0,0.0,0.0,0.18,0.17,0.17
ATLINE12_ORF1__AT5G21160.3,0.0,0.0,0.0,0.22,0.21,0.17
ATLINE12_ORF1__AT5G21960.1,0.0,0.0,0.0,0.14,0.12,0.12
ATLINE12_ORF1__AT5G22000.3,0.0,0.0,0.0,0.23,0.23,0.17
ATLINE12_ORF1__AT5G22010.1,0.0,0.0,0.0,0.21,0.21,0.2
ATLINE12_ORF1__AT5G22110.1,0.0,0.0,0.0,0.18,0.16,0.16
ATLINE12_ORF1__AT5G22130.2,0.0,0.0,0.0,0.15,0.14,0.14
ATLINE12_ORF1__AT5G22220.2,0.0,0.0,0.0,0.2,0.15,0.14
ATLINE12_ORF1__AT5G22240.1,0.0136,0.0,0.0,0.29,0.16,0.14
ATLINE12_ORF1__AT5G22250.1,0.0126,0.0,0.0,0.43,0.27,0.2
ATLINE12_ORF1__AT5G22260.1,0.0,0.0,0.0,0.2,0.19,0.18
ATLINE12_ORF1__AT5G22290.1,0.0108,0.0105,0.0,0.25,0.18,0.15
ATLINE12_ORF1__AT5G22330.1,0.0,0.0,0.0,0.13,0.13,0.12
ATLINE12_ORF1__AT5G22370.2,0.0,0.0,0.0,0.17,0.17,0.15
ATLINE12_ORF1__AT5G22380.1,0.0,0.0,0.0,0.15,0.15,0.13
ATLINE12_ORF1__AT5G22440.2,0.0,0.0,0.0,0.13,0.11,0.11
ATLINE12_ORF1__AT5G22470.1,0.0,0.0,0.0,0.21,0.2,0.2
ATLINE12_ORF1__AT5G22570.1,0.0,0.0,0.0,0.19,0.15,0.13
ATLINE12_ORF1__AT5G22650.1,0.0,0.0,0.0,0.15,0.15,0.14
ATLINE12_ORF1__AT5G22750.1,0.0,0.0,0.0,0.2,0.19,0.17
ATLINE12_ORF1__AT5G22840.1,0.0,0.0,0.0,0.24,0.18,0.17
ATLINE12_ORF1__AT5G22890.1,0.0,0.0,0.0,0.14,0.14,0.13
ATLINE12_ORF1__AT5G22990.1,0.0,0.0,0.0,0.16,0.15,0.14
ATLINE12_ORF1__AT5G23080.1,0.0,0.0,0.0,0.21,0.2,0.17
ATLINE12_ORF1__AT5G23090.2,0.0,0.0,0.0,0.18,0.15,0.14
ATLINE12_ORF1__AT5G23150.1,0.0121,0.0,0.0,0.3,0.25,0.23
ATLINE12_ORF1__AT5G23260.2,0.0104,0.0105,0.0,0.26,0.21,0.13
ATLINE12_ORF1__AT5G23280.1,0.0,0.0,0.0,0.18,0.14,0.13
ATLINE12_ORF1__AT5G23405.1,0.0,0.012,0.0,0.2,0.18,0.16
ATLINE12_ORF1__AT5G23420.1,0.0,0.0,0.0,0.17,0.17,0.16
ATLINE12_ORF1__AT5G23535.1,0.0,0.0,0.0,0.11,0.11,0.1
ATLINE12_ORF1__AT5G23570.1,0.0,0.0,0.0,0.15,0.15,0.14
ATLINE12_ORF1__AT5G23600.1,0.0,0.0,0.0,0.18,0.13,0.12
ATLINE12_ORF1__AT5G23610.2,0.0,0.0,0.0,0.16,0.15,0.15
ATLINE12_ORF1__AT5G23650.1,0.0,0.0,0.0,0.17,0.15,0.14
ATLINE12_ORF1__AT5G23740.1,0.0,0.0,0.0,0.12,0.12,0.11
ATLINE12_ORF1__AT5G23860.2,0.0,0.0,0.0,0.17,0.16,0.16
ATLINE12_ORF1__AT5G23880.1,0.0,0.0,0.0,0.18,0.18,0.17
ATLINE12_ORF1__AT5G23900.1,0.0,0.0,0.0,0.12,0.11,0.11
ATLINE12_ORF1__AT5G23930.1,0.0,0.0,0.0,0.17,0.14,0.13
ATLINE12_ORF1__AT5G24020.1,0.0461,0.0,0.0,0.5,0.24,0.18
ATLINE12_ORF1__AT5G24110.1,0.0,0.0,0.0,0.17,0.13,0.12
ATLINE12_ORF1__AT5G24120.1,0.0,0.0,0.0,0.22,0.18,0.15
ATLINE12_ORF1__AT5G24280.1,0.0,0.0,0.0,0.22,0.2,0.2
ATLINE12_ORF1__AT5G24330.1,0.3463,0.0,0.0,0.49,0.17,0.16
ATLINE12_ORF1__AT5G24352.1,0.0,0.0,0.0,0.28,0.28,0.27
ATLINE12_ORF1__AT5G24360.2,0.0,0.0,0.0,0.19,0.18,0.17
ATLINE12_ORF1__AT5G24450.1,0.0,0.0,0.0,0.17,0.15,0.14
ATLINE12_ORF1__AT5G24470.1,0.0,0.0,0.0,0.22,0.2,0.17
ATLINE12_ORF1__AT5G24490.1,0.0,0.0,0.0,0.13,0.12,0.11
ATLINE12_ORF1__AT5G24510.1,0.0,0.0,0.0,0.14,0.12,0.11
ATLINE12_ORF1__AT5G24630.6,0.0,0.0,0.0,0.16,0.14,0.15
ATLINE12_ORF1__AT5G24660.1,0.0,0.0,0.0,0.16,0.16,0.15
ATLINE12_ORF1__AT5G24800.1,0.0,0.0,0.0,0.18,0.14,0.12
ATLINE12_ORF1__AT5G24840.1,0.0,0.0,0.0,0.13,0.12,0.12
ATLINE12_ORF1__AT5G24890.1,0.0,0.0,0.0,0.16,0.13,0.12
ATLINE12_ORF1__AT5G24930.1,0.0,0.0,0.0,0.17,0.15,0.14
ATLINE12_ORF1__AT5G25150.1,0.0,0.0,0.0,0.29,0.18,0.17
ATLINE12_ORF1__AT5G25160.1,0.0116,0.0,0.0,0.18,0.13,0.11
ATLINE12_ORF1__AT5G25220.1,0.0,0.0,0.0,0.19,0.15,0.15
ATLINE12_ORF1__AT5G25230.1,0.0,0.0,0.0,0.17,0.16,0.16
ATLINE12_ORF1__AT5G25340.1,0.0,0.0,0.0,0.2,0.2,0.15
ATLINE12_ORF1__AT5G25380.1,0.0,0.0,0.0,0.18,0.17,0.14
ATLINE12_ORF1__AT5G25390.2,0.0,0.0,0.0,0.21,0.17,0.15
ATLINE12_ORF1__AT5G25480.1,0.0,0.0,0.0,0.16,0.15,0.14
ATLINE12_ORF1__AT5G25520.2,0.0162,0.0152,0.0,0.37,0.34,0.25
ATLINE12_ORF1__AT5G25580.1,0.0,0.0,0.0,0.16,0.16,0.14
ATLINE12_ORF1__AT5G25757.1,0.0,0.0,0.0,0.14,0.14,0.13
ATLINE12_ORF1__AT5G25780.1,0.0,0.0,0.0,0.21,0.18,0.17
ATLINE12_ORF1__AT5G25790.1,0.0161,0.0139,0.0117,0.28,0.23,0.2
ATLINE12_ORF1__AT5G25810.1,0.0,0.0,0.0,0.14,0.13,0.12
ATLINE12_ORF1__AT5G25830.1,0.0,0.0,0.0,0.25,0.2,0.15
ATLINE12_ORF1__AT5G25890.1,0.4312,0.1153,0.0294,0.54,0.38,0.35
ATLINE12_ORF1__AT5G26040.2,0.0,0.0,0.0,0.2,0.16,0.15
ATLINE12_ORF1__AT5G26160.1,0.0,0.0,0.0,0.25,0.23,0.21
ATLINE12_ORF1__AT5G26170.1,0.0,0.0,0.0,0.19,0.13,0.11
ATLINE12_ORF1__AT5G26180.2,0.0,0.0,0.0,0.21,0.19,0.15
ATLINE12_ORF1__AT5G26210.1,0.0,0.0,0.0,0.15,0.14,0.14
ATLINE12_ORF1__AT5G26630.1,0.0441,0.0,0.0,0.31,0.16,0.12
ATLINE12_ORF1__AT5G26650.1,0.0,0.0,0.0,0.24,0.19,0.18
ATLINE12_ORF1__AT5G26660.1,0.0,0.0,0.0,0.16,0.14,0.13
ATLINE12_ORF1__AT5G26742.2,0.0,0.0,0.0,0.19,0.19,0.16
ATLINE12_ORF1__AT5G26920.1,0.0,0.0,0.0,0.16,0.16,0.16
ATLINE12_ORF1__AT5G26930.1,0.0,0.0,0.0,0.17,0.14,0.13
ATLINE12_ORF1__AT5G27030.2,0.0,0.0,0.0,0.21,0.21,0.2
ATLINE12_ORF1__AT5G27070.1,0.0,0.0,0.0101,0.21,0.17,0.15
ATLINE12_ORF1__AT5G27090.1,0.0162,0.0,0.0,0.3,0.18,0.15
ATLINE12_ORF1__AT5G27130.1,0.0148,0.0,0.0,0.29,0.14,0.13
ATLINE12_ORF1__AT5G27270.1,0.0,0.0,0.0,0.18,0.17,0.16
ATLINE12_ORF1__AT5G27330.1,0.0,0.0,0.0,0.13,0.13,0.12
ATLINE12_ORF1__AT5G27470.1,0.0,0.0,0.0,0.15,0.14,0.11
ATLINE12_ORF1__AT5G27580.1,0.0,0.0,0.0,0.16,0.15,0.13
ATLINE12_ORF1__AT5G27610.1,0.0,0.0,0.0,0.23,0.19,0.18
ATLINE12_ORF1__AT5G27620.1,0.0,0.0,0.0,0.16,0.15,0.13
ATLINE12_ORF1__AT5G27640.2,0.0,0.0,0.0,0.23,0.2,0.18
ATLINE12_ORF1__AT5G27650.1,0.0,0.0,0.0,0.23,0.22,0.18
ATLINE12_ORF1__AT5G27670.1,0.0,0.0,0.0,0.17,0.15,0.13
ATLINE12_ORF1__AT5G27680.1,0.0,0.0,0.0,0.19,0.17,0.16
ATLINE12_ORF1__AT5G27700.1,0.0,0.0,0.0,0.17,0.17,0.15
ATLINE12_ORF1__AT5G27720.1,0.0,0.0,0.0,0.15,0.13,0.12
ATLINE12_ORF1__AT5G27740.1,0.0,0.0,0.0,0.13,0.12,0.12
ATLINE12_ORF1__AT5G27770.1,0.0,0.0,0.0,0.15,0.13,0.13
ATLINE12_ORF1__AT5G27820.1,0.0,0.0,0.0,0.14,0.13,0.11
ATLINE12_ORF1__AT5G27850.1,0.0,0.0,0.0,0.13,0.12,0.11
ATLINE12_ORF1__AT5G27860.2,0.0,0.0,0.0,0.14,0.13,0.12
ATLINE12_ORF1__AT5G27880.1,0.0,0.0,0.0,0.18,0.14,0.12
ATLINE12_ORF1__AT5G27910.1,0.0,0.0,0.0,0.15,0.14,0.12
ATLINE12_ORF1__AT5G27940.1,0.0,0.0,0.0,0.2,0.18,0.16
ATLINE12_ORF1__AT5G27960.1,0.0,0.0,0.0,0.27,0.19,0.19
ATLINE12_ORF1__AT5G28040.1,0.0,0.0,0.0,0.15,0.14,0.14
ATLINE12_ORF1__AT5G28060.1,0.0,0.0,0.0,0.13,0.11,0.1
ATLINE12_ORF1__AT5G28300.1,0.0124,0.0,0.0,0.32,0.17,0.15
ATLINE12_ORF1__AT5G28490.1,0.0,0.0,0.0,0.14,0.12,0.12
ATLINE12_ORF1__AT5G28530.1,0.0,0.0,0.0,0.17,0.15,0.14
ATLINE12_ORF1__AT5G28540.1,0.0,0.0,0.0,0.15,0.15,0.15
ATLINE12_ORF1__AT5G28640.1,0.0,0.0,0.0,0.18,0.15,0.15
ATLINE12_ORF1__AT5G28650.1,0.0,0.0,0.0,0.17,0.16,0.13
ATLINE12_ORF1__AT5G28740.1,0.0,0.0,0.0,0.16,0.16,0.15
ATLINE12_ORF1__AT5G28770.2,0.2477,0.0,0.0,0.39,0.17,0.13
ATLINE12_ORF1__AT5G30490.2,0.2108,0.0,0.0,0.4,0.16,0.14
ATLINE12_ORF1__AT5G30510.1,0.0,0.0,0.0,0.14,0.13,0.12
ATLINE12_ORF1__AT5G33210.1,0.0,0.0,0.0,0.15,0.15,0.14
ATLINE12_ORF1__AT5G35120.1,0.0,0.0,0.0,0.19,0.18,0.16
ATLINE12_ORF1__AT5G35210.1,0.5051,0.3717,0.0,0.45,0.4,0.22
ATLINE12_ORF1__AT5G35330.3,0.0,0.0,0.0,0.14,0.12,0.12
ATLINE12_ORF1__AT5G35430.1,0.0179,0.0,0.0,0.27,0.2,0.15
ATLINE12_ORF1__AT5G35520.1,0.0,0.0,0.0,0.2,0.14,0.14
ATLINE12_ORF1__AT5G35530.1,0.0,0.0,0.0,0.13,0.12,0.11
ATLINE12_ORF1__AT5G35550.1,0.0,0.0,0.0,0.16,0.15,0.15
ATLINE12_ORF1__AT5G35600.1,0.0,0.0,0.0,0.16,0.16,0.15
ATLINE12_ORF1__AT5G35620.1,0.0,0.0,0.0,0.16,0.14,0.12
ATLINE12_ORF1__AT5G35680.3,0.0,0.0,0.0,0.2,0.15,0.14
ATLINE12_ORF1__AT5G35840.1,0.0,0.0,0.0,0.19,0.18,0.18
ATLINE12_ORF1__AT5G35910.1,0.0,0.0,0.0,0.21,0.19,0.17
ATLINE12_ORF1__AT5G36170.1,0.0,0.0,0.0,0.19,0.17,0.15
ATLINE12_ORF1__AT5G36670.1,0.0,0.0,0.0,0.2,0.19,0.19
ATLINE12_ORF1__AT5G37020.1,0.0135,0.0,0.0,0.36,0.19,0.15
ATLINE12_ORF1__AT5G37055.1,0.0,0.0123,0.0,0.25,0.23,0.13
ATLINE12_ORF1__AT5G37160.1,0.0,0.0,0.0,0.17,0.17,0.16
ATLINE12_ORF1__AT5G37260.1,0.0,0.0,0.0,0.13,0.12,0.12
ATLINE12_ORF1__AT5G37380.5,0.0,0.0,0.0,0.2,0.15,0.15
ATLINE12_ORF1__AT5G37415.1,0.0,0.0,0.0,0.21,0.21,0.15
ATLINE12_ORF1__AT5G37420.1,0.0,0.0,0.0,0.18,0.16,0.14
ATLINE12_ORF1__AT5G37478.1,0.0,0.0,0.0,0.15,0.14,0.12
ATLINE12_ORF1__AT5G37630.1,0.0,0.0,0.0,0.19,0.18,0.17
ATLINE12_ORF1__AT5G37720.1,0.0141,0.0,0.0,0.25,0.15,0.13
ATLINE12_ORF1__AT5G37800.1,0.0,0.0,0.0,0.15,0.13,0.12
ATLINE12_ORF1__AT5G38050.1,0.0,0.0,0.0,0.17,0.16,0.15
ATLINE12_ORF1__AT5G38110.1,0.0,0.0,0.0,0.22,0.13,0.12
ATLINE12_ORF1__AT5G38140.1,0.0,0.0,0.0,0.14,0.14,0.14
ATLINE12_ORF1__AT5G38620.1,0.0,0.0,0.0,0.15,0.14,0.13
ATLINE12_ORF1__AT5G38690.1,0.0127,0.0,0.0,0.3,0.17,0.16
ATLINE12_ORF1__AT5G38740.1,0.0,0.0148,0.0,0.23,0.22,0.16
ATLINE12_ORF1__AT5G38800.1,0.0,0.0,0.0,0.16,0.13,0.12
ATLINE12_ORF1__AT5G38860.1,0.0,0.0,0.0,0.17,0.15,0.13
ATLINE12_ORF1__AT5G39420.1,0.0,0.0,0.0,0.2,0.19,0.17
ATLINE12_ORF1__AT5G39550.1,0.0,0.0,0.0,0.2,0.15,0.15
ATLINE12_ORF1__AT5G39610.1,0.0,0.0,0.0,0.15,0.13,0.13
ATLINE12_ORF1__AT5G39660.2,0.0,0.0,0.0,0.17,0.16,0.13
ATLINE12_ORF1__AT5G39690.1,0.0,0.0,0.0,0.16,0.15,0.15
ATLINE12_ORF1__AT5G39700.1,0.0127,0.0,0.0,0.15,0.13,0.13
ATLINE12_ORF1__AT5G39740.2,0.0,0.0,0.0,0.13,0.13,0.12
ATLINE12_ORF1__AT5G39750.1,0.0825,0.0124,0.0,0.34,0.2,0.16
ATLINE12_ORF1__AT5G39760.1,0.0,0.0,0.0,0.16,0.14,0.13
ATLINE12_ORF1__AT5G39770.1,0.0,0.0,0.0,0.3,0.22,0.2
ATLINE12_ORF1__AT5G39800.1,0.0,0.0,0.0,0.14,0.12,0.11
ATLINE12_ORF1__AT5G39810.1,0.0107,0.01,0.0,0.18,0.17,0.17
ATLINE12_ORF1__AT5G39820.1,0.0138,0.0,0.0,0.29,0.15,0.14
ATLINE12_ORF1__AT5G39850.1,0.0,0.0,0.0,0.13,0.12,0.12
ATLINE12_ORF1__AT5G39860.1,0.0,0.0,0.0,0.17,0.16,0.14
ATLINE12_ORF1__AT5G39900.1,0.0,0.0,0.0,0.15,0.14,0.14
ATLINE12_ORF1__AT5G39930.1,0.0,0.0,0.0,0.19,0.13,0.13
ATLINE12_ORF1__AT5G40040.1,0.0,0.0,0.0,0.13,0.11,0.1
ATLINE12_ORF1__AT5G40080.1,0.0,0.0,0.0,0.14,0.13,0.13
ATLINE12_ORF1__AT5G40220.1,0.01,0.0119,0.0,0.22,0.2,0.16
ATLINE12_ORF1__AT5G40330.1,0.0,0.0,0.0,0.14,0.13,0.12
ATLINE12_ORF1__AT5G40340.1,0.0,0.0,0.0,0.31,0.29,0.23
ATLINE12_ORF1__AT5G40350.1,0.0,0.0,0.0,0.13,0.13,0.12
ATLINE12_ORF1__AT5G40360.1,0.0,0.0,0.0,0.18,0.16,0.16
ATLINE12_ORF1__AT5G40430.1,0.0,0.0,0.0,0.15,0.15,0.13
ATLINE12_ORF1__AT5G40530.2,0.0,0.0,0.0,0.16,0.14,0.14
ATLINE12_ORF1__AT5G40770.1,0.0,0.0,0.0,0.13,0.12,0.12
ATLINE12_ORF1__AT5G40820.1,0.0,0.0,0.0,0.27,0.26,0.23
ATLINE12_ORF1__AT5G40840.2,0.0,0.0,0.0,0.17,0.16,0.14
ATLINE12_ORF1__AT5G40950.1,0.0,0.0,0.0,0.13,0.12,0.12
ATLINE12_ORF1__AT5G41010.1,0.0,0.0,0.0,0.15,0.15,0.12
ATLINE12_ORF1__AT5G41030.1,0.0,0.0,0.0,0.14,0.12,0.12
ATLINE12_ORF1__AT5G41090.1,0.0,0.0,0.0,0.19,0.13,0.11
ATLINE12_ORF1__AT5G41150.1,0.0,0.0,0.0,0.2,0.2,0.17
ATLINE12_ORF1__AT5G41200.1,0.0122,0.0,0.0,0.21,0.16,0.14
ATLINE12_ORF1__AT5G41360.1,0.0,0.0,0.0,0.17,0.17,0.16
ATLINE12_ORF1__AT5G41370.1,0.0,0.0,0.0,0.19,0.19,0.16
ATLINE12_ORF1__AT5G41410.1,0.0169,0.0,0.0,0.35,0.19,0.19
ATLINE12_ORF1__AT5G41570.1,0.0,0.0,0.0,0.13,0.12,0.12
ATLINE12_ORF1__AT5G41580.1,0.0,0.0,0.0,0.2,0.19,0.19
ATLINE12_ORF1__AT5G41690.1,0.0,0.0,0.0,0.19,0.19,0.16
ATLINE12_ORF1__AT5G41765.1,0.0,0.0,0.0,0.17,0.15,0.13
ATLINE12_ORF1__AT5G41770.1,0.0,0.0,0.0,0.26,0.16,0.15
ATLINE12_ORF1__AT5G41880.1,0.0,0.0,0.0,0.25,0.16,0.14
ATLINE12_ORF1__AT5G41910.1,0.0,0.0,0.0,0.13,0.14,0.14
ATLINE12_ORF1__AT5G41920.1,0.0,0.0,0.0,0.22,0.19,0.15
ATLINE12_ORF1__AT5G42020.1,0.0,0.0,0.0,0.15,0.15,0.15
ATLINE12_ORF1__AT5G42300.1,0.0,0.0,0.0,0.2,0.15,0.15
ATLINE12_ORF1__AT5G42325.1,0.0,0.0,0.0,0.17,0.16,0.14
ATLINE12_ORF1__AT5G42470.1,0.0,0.0,0.0,0.13,0.12,0.11
ATLINE12_ORF1__AT5G42540.2,0.0116,0.0109,0.0,0.3,0.23,0.21
ATLINE12_ORF1__AT5G42630.1,0.0,0.0,0.0,0.13,0.12,0.12
ATLINE12_ORF1__AT5G42640.1,0.0,0.0,0.0,0.16,0.16,0.15
ATLINE12_ORF1__AT5G42780.1,0.0,0.0,0.0,0.16,0.16,0.14
ATLINE12_ORF1__AT5G42820.2,0.0,0.0,0.0,0.14,0.14,0.12
ATLINE12_ORF1__AT5G42900.2,0.0,0.0,0.0,0.18,0.17,0.14
ATLINE12_ORF1__AT5G42910.1,0.0,0.0,0.0,0.15,0.13,0.14
ATLINE12_ORF1__AT5G42920.2,0.0,0.0,0.0,0.21,0.16,0.14
ATLINE12_ORF1__AT5G43010.1,0.0,0.0,0.0,0.13,0.12,0.12
ATLINE12_ORF1__AT5G43070.1,0.0,0.0,0.0,0.18,0.15,0.13
ATLINE12_ORF1__AT5G43080.1,0.0,0.0,0.0,0.16,0.14,0.14
ATLINE12_ORF1__AT5G43090.1,0.0,0.0,0.0,0.17,0.17,0.16
ATLINE12_ORF1__AT5G43110.1,0.0,0.0,0.0,0.18,0.17,0.16
ATLINE12_ORF1__AT5G43130.2,0.0,0.0,0.0,0.24,0.2,0.18
ATLINE12_ORF1__AT5G43160.1,0.0,0.0,0.0,0.18,0.16,0.14
ATLINE12_ORF1__AT5G43170.1,0.012,0.0,0.0,0.2,0.15,0.12
ATLINE12_ORF1__AT5G43175.1,0.0,0.0,0.0,0.16,0.15,0.14
ATLINE12_ORF1__AT5G43210.1,0.0,0.0,0.0,0.16,0.14,0.12
ATLINE12_ORF1__AT5G43250.1,0.0,0.0,0.0,0.15,0.15,0.14
ATLINE12_ORF1__AT5G43270.3,0.0,0.0,0.0,0.15,0.14,0.13
ATLINE12_ORF1__AT5G43290.1,0.0,0.0,0.0,0.15,0.14,0.14
ATLINE12_ORF1__AT5G43410.1,0.0,0.0,0.0,0.19,0.18,0.15
ATLINE12_ORF1__AT5G43500.1,0.0,0.0,0.0,0.2,0.17,0.16
ATLINE12_ORF1__AT5G43530.1,0.0,0.0,0.0,0.3,0.25,0.21
ATLINE12_ORF1__AT5G43540.1,0.0,0.0,0.0,0.15,0.15,0.15
ATLINE12_ORF1__AT5G43620.1,0.0112,0.0,0.0,0.18,0.17,0.16
ATLINE12_ORF1__AT5G43630.1,0.0,0.0,0.0,0.21,0.18,0.17
ATLINE12_ORF1__AT5G43640.1,0.0,0.0,0.0,0.21,0.15,0.13
ATLINE12_ORF1__AT5G43650.1,0.0,0.0,0.0,0.16,0.15,0.15
ATLINE12_ORF1__AT5G43700.1,0.0,0.0,0.0,0.19,0.15,0.12
ATLINE12_ORF1__AT5G43810.2,0.0,0.0,0.0,0.23,0.18,0.17
ATLINE12_ORF1__AT5G43840.1,0.0,0.0,0.0,0.15,0.14,0.14
ATLINE12_ORF1__AT5G43990.2,0.0,0.0,0.0,0.2,0.17,0.17
ATLINE12_ORF1__AT5G44010.1,0.0,0.0,0.0,0.2,0.2,0.16
ATLINE12_ORF1__AT5G44080.1,0.0104,0.0,0.0,0.21,0.17,0.16
ATLINE12_ORF1__AT5G44160.1,0.0,0.0,0.0,0.15,0.14,0.13
ATLINE12_ORF1__AT5G44180.1,0.0,0.0,0.0,0.23,0.21,0.2
ATLINE12_ORF1__AT5G44190.1,0.0,0.0,0.0,0.2,0.18,0.15
ATLINE12_ORF1__AT5G44200.2,0.0,0.0,0.0,0.19,0.16,0.15
ATLINE12_ORF1__AT5G44210.1,0.0,0.0,0.0,0.15,0.14,0.12
ATLINE12_ORF1__AT5G44270.1,0.0,0.0,0.0,0.17,0.15,0.13
ATLINE12_ORF1__AT5G44280.2,0.0,0.0,0.0,0.21,0.2,0.19
ATLINE12_ORF1__AT5G44290.4,0.0,0.0,0.0,0.28,0.22,0.21
ATLINE12_ORF1__AT5G44320.1,0.0,0.0,0.0,0.18,0.17,0.16
ATLINE12_ORF1__AT5G44340.1,0.0,0.0,0.0,0.18,0.16,0.16
ATLINE12_ORF1__AT5G44500.2,0.0,0.0,0.0,0.14,0.14,0.12
ATLINE12_ORF1__AT5G44635.1,0.0,0.0,0.0,0.16,0.15,0.14
ATLINE12_ORF1__AT5G44700.1,0.0,0.0,0.0,0.27,0.27,0.24
ATLINE12_ORF1__AT5G44750.2,0.0,0.0,0.0,0.29,0.28,0.18
ATLINE12_ORF1__AT5G44800.1,0.0,0.0,0.0,0.27,0.27,0.25
ATLINE12_ORF1__AT5G45010.1,0.0,0.0,0.0,0.19,0.17,0.16
ATLINE12_ORF1__AT5G45050.1,0.0,0.0,0.0,0.24,0.22,0.2
ATLINE12_ORF1__AT5G45113.1,0.0,0.0,0.0,0.15,0.15,0.14
ATLINE12_ORF1__AT5G45140.1,0.0,0.0,0.0,0.28,0.26,0.26
ATLINE12_ORF1__AT5G45150.1,0.0,0.0,0.0,0.2,0.19,0.18
ATLINE12_ORF1__AT5G45190.2,0.0,0.0,0.0,0.2,0.18,0.17
ATLINE12_ORF1__AT5G45260.1,0.0,0.0,0.0,0.24,0.23,0.2
ATLINE12_ORF1__AT5G45330.1,0.0,0.0,0.0,0.17,0.17,0.16
ATLINE12_ORF1__AT5G45400.1,0.0,0.0,0.0,0.19,0.18,0.15
ATLINE12_ORF1__AT5G45420.1,0.0,0.0,0.0,0.16,0.13,0.11
ATLINE12_ORF1__AT5G45550.1,0.0,0.0,0.0,0.23,0.21,0.19
ATLINE12_ORF1__AT5G45580.1,0.0,0.0,0.0,0.22,0.17,0.13
ATLINE12_ORF1__AT5G45590.1,0.0,0.0,0.0,0.13,0.13,0.13
ATLINE12_ORF1__AT5G45600.1,0.0,0.0,0.0,0.16,0.14,0.13
ATLINE12_ORF1__AT5G45610.1,0.0,0.0,0.0,0.2,0.19,0.17
ATLINE12_ORF1__AT5G45710.1,0.0,0.0,0.0,0.15,0.15,0.13
ATLINE12_ORF1__AT5G45720.1,0.0,0.0,0.0,0.22,0.2,0.18
ATLINE12_ORF1__AT5G45830.1,0.0,0.0,0.0,0.25,0.16,0.13
ATLINE12_ORF1__AT5G45900.1,0.0,0.0,0.0,0.18,0.17,0.15
ATLINE12_ORF1__AT5G45990.1,0.0,0.0,0.0,0.14,0.14,0.14
ATLINE12_ORF1__AT5G46010.1,0.0,0.0,0.0,0.16,0.16,0.12
ATLINE12_ORF1__AT5G46030.1,0.0,0.0,0.0,0.18,0.17,0.16
ATLINE12_ORF1__AT5G46070.1,0.0,0.0,0.0,0.16,0.16,0.15
ATLINE12_ORF1__AT5G46160.1,0.0,0.0,0.0,0.15,0.13,0.12
ATLINE12_ORF1__AT5G46210.1,0.0,0.0,0.0,0.19,0.18,0.15
ATLINE12_ORF1__AT5G46280.1,0.0,0.0,0.0,0.16,0.15,0.16
ATLINE12_ORF1__AT5G46350.1,0.0,0.0,0.0,0.15,0.13,0.12
ATLINE12_ORF1__AT5G46400.1,0.0,0.0,0.0,0.26,0.22,0.21
ATLINE12_ORF1__AT5G46430.2,0.0,0.0,0.0,0.12,0.12,0.11
ATLINE12_ORF1__AT5G46560.1,0.0114,0.0,0.0,0.19,0.18,0.18
ATLINE12_ORF1__AT5G46580.1,0.0,0.0,0.0,0.16,0.15,0.15
ATLINE12_ORF1__AT5G46590.1,0.0,0.0,0.0,0.14,0.13,0.13
ATLINE12_ORF1__AT5G46690.1,0.0,0.0,0.0,0.18,0.15,0.14
ATLINE12_ORF1__AT5G46740.1,0.0,0.0,0.0,0.27,0.22,0.2
ATLINE12_ORF1__AT5G46760.1,0.0102,0.0,0.0,0.26,0.19,0.18
ATLINE12_ORF1__AT5G46830.1,0.0,0.0,0.0,0.2,0.18,0.17
ATLINE12_ORF1__AT5G46910.1,0.0,0.0,0.0,0.27,0.22,0.21
ATLINE12_ORF1__AT5G46920.1,0.0,0.0,0.0,0.19,0.17,0.17
ATLINE12_ORF1__AT5G47010.1,0.0,0.0,0.0,0.22,0.2,0.18
ATLINE12_ORF1__AT5G47140.1,0.0,0.0,0.0,0.14,0.15,0.14
ATLINE12_ORF1__AT5G47190.1,0.0118,0.0,0.0,0.22,0.19,0.19
ATLINE12_ORF1__AT5G47220.1,0.0,0.0,0.0,0.2,0.15,0.15
ATLINE12_ORF1__AT5G47230.1,0.0,0.0,0.0,0.17,0.14,0.12
ATLINE12_ORF1__AT5G47320.1,0.0123,0.0,0.0,0.28,0.19,0.19
ATLINE12_ORF1__AT5G47370.1,0.0,0.0,0.0,0.16,0.15,0.13
ATLINE12_ORF1__AT5G47390.1,0.0,0.0,0.0,0.16,0.17,0.14
ATLINE12_ORF1__AT5G47620.4,0.0,0.0,0.0,0.15,0.15,0.14
ATLINE12_ORF1__AT5G47640.1,0.0,0.0,0.0,0.14,0.14,0.14
ATLINE12_ORF1__AT5G47660.1,0.0,0.0,0.0,0.16,0.14,0.13
